,Unnamed: 0,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3685,685,2235.0,1.0,0.0,1.0,1.0,45,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,19.2,903.7,0.0
3686,686,2186.0,1.0,1.0,0.0,0.0,6,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,85.15,503.6,1.0
3687,687,4718.0,1.0,0.0,0.0,0.0,43,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,90.65,3882.3,0.0
3688,688,4828.0,1.0,0.0,1.0,1.0,41,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,20.0,879.8,0.0
3689,689,2748.0,1.0,0.0,0.0,0.0,5,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,74.65,383.65,0.0
3690,690,171.0,1.0,0.0,0.0,0.0,72,0.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,61.2,4390.25,0.0
3691,691,2848.0,1.0,0.0,0.0,0.0,4,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,19.95,68.2,0.0
3692,692,1979.0,1.0,0.0,1.0,1.0,9,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,54.8,452.8,0.0
3693,693,2706.0,1.0,1.0,1.0,0.0,72,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,73.45,5329.0,0.0
3694,694,483.0,0.0,0.0,1.0,0.0,33,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,51.45,1758.9,0.0
3695,695,868.0,0.0,0.0,1.0,0.0,72,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,80.45,5737.6,0.0
3696,696,73.0,1.0,0.0,1.0,0.0,22,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,54.2,1152.7,1.0
3697,697,948.0,0.0,0.0,1.0,0.0,70,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,109.5,7674.55,1.0
3698,698,312.0,1.0,0.0,1.0,1.0,21,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,104.4,2157.95,1.0
3699,699,3420.0,1.0,0.0,0.0,0.0,15,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,85.3,1219.85,0.0
3700,700,1664.0,1.0,1.0,1.0,0.0,29,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,79.3,2414.55,0.0
3701,701,3287.0,0.0,0.0,1.0,1.0,15,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,76.5,1155.6,0.0
3702,702,2680.0,1.0,1.0,1.0,1.0,71,1.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,105.1,7548.1,1.0
3703,703,391.0,1.0,1.0,0.0,0.0,72,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,25.4,1809.35,0.0
3704,704,76.0,0.0,0.0,1.0,0.0,19,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,86.85,1564.4,0.0
3705,705,1910.0,1.0,0.0,0.0,0.0,1,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,19.65,19.65,0.0
3706,706,2638.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,75.7,75.7,1.0
3707,707,2263.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,45.55,84.4,0.0
3708,708,3597.0,0.0,1.0,1.0,1.0,11,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,78.1,864.85,0.0
3709,709,2841.0,0.0,0.0,0.0,0.0,12,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,19.3,228.75,0.0
3710,710,3193.0,0.0,0.0,1.0,0.0,70,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,110.5,7752.05,0.0
3711,711,899.0,0.0,1.0,1.0,0.0,20,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,90.8,1951.0,1.0
3712,712,4178.0,0.0,0.0,0.0,0.0,23,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,20.3,470.6,0.0
3713,713,4094.0,1.0,1.0,0.0,0.0,49,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,81.35,4060.9,0.0
3714,714,3092.0,0.0,0.0,1.0,1.0,4,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,97.95,384.5,1.0
3715,715,184.0,1.0,0.0,0.0,0.0,32,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,108.15,3432.9,1.0
3716,716,4492.0,1.0,0.0,0.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,55.3,108.65,0.0
3717,717,4163.0,1.0,1.0,1.0,0.0,69,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,56.55,3952.65,0.0
3718,718,4961.0,1.0,0.0,0.0,0.0,6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,80.5,463.05,1.0
3719,719,531.0,0.0,0.0,1.0,1.0,24,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,19.7,494.05,0.0
3720,720,1140.0,0.0,0.0,0.0,0.0,32,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,104.05,3416.85,0.0
3721,721,3072.0,0.0,0.0,0.0,0.0,27,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,52.85,1498.65,0.0
3722,722,1548.0,0.0,1.0,1.0,0.0,27,1.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,104.3,2867.75,1.0
3723,723,3978.0,1.0,0.0,0.0,0.0,58,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,80.65,4807.35,0.0
3724,724,4089.0,1.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,71.35,71.35,1.0
3725,725,4863.0,0.0,0.0,1.0,1.0,18,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,24.65,471.35,0.0
3726,726,1430.0,0.0,0.0,1.0,1.0,47,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,21.3,1041.8,0.0
3727,727,4394.0,0.0,0.0,1.0,1.0,70,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,110.2,7689.8,0.0
3728,728,1698.0,0.0,0.0,0.0,0.0,13,1.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,89.4,1132.35,1.0
3729,729,2039.0,0.0,0.0,1.0,1.0,36,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.05,1815.0,0.0
3730,730,3650.0,1.0,0.0,0.0,0.0,67,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,19.8,1311.3,0.0
3731,731,2494.0,0.0,0.0,0.0,0.0,10,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,19.9,199.45,0.0
3732,732,774.0,1.0,1.0,0.0,0.0,19,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,87.3,1637.3,0.0
3733,733,2425.0,0.0,0.0,1.0,1.0,71,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,19.85,1326.35,0.0
3734,734,3253.0,1.0,0.0,1.0,1.0,72,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,89.4,6376.55,0.0
3735,735,4655.0,0.0,0.0,1.0,1.0,48,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,20.0,935.9,0.0
3736,736,4416.0,1.0,0.0,0.0,0.0,1,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,20.05,20.05,0.0
3737,737,4059.0,1.0,0.0,1.0,1.0,18,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,83.25,1611.15,0.0
3738,738,2550.0,1.0,0.0,0.0,0.0,1,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,20.6,20.6,1.0
3739,739,2119.0,1.0,1.0,1.0,0.0,67,1.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,102.9,6989.7,0.0
3740,740,4481.0,1.0,0.0,1.0,1.0,69,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,3.0,39.1,2779.5,0.0
3741,741,2974.0,1.0,0.0,0.0,0.0,19,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,99.95,1931.75,1.0
3742,742,2593.0,1.0,1.0,1.0,0.0,72,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,114.5,8331.95,0.0
3743,743,1172.0,0.0,1.0,0.0,0.0,38,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,20.2,735.9,0.0
3744,744,677.0,1.0,1.0,1.0,0.0,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,55.8,2283.3,0.0
3745,745,1808.0,0.0,0.0,1.0,1.0,61,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,24.2,1445.2,0.0
3746,746,2426.0,0.0,0.0,0.0,0.0,10,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,81.0,818.05,1.0
3747,747,4896.0,1.0,0.0,1.0,0.0,32,1.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,72.8,2333.05,0.0
3748,748,2345.0,0.0,0.0,0.0,0.0,21,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,99.85,1992.55,0.0
3749,749,1686.0,0.0,1.0,0.0,0.0,59,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,99.5,5890.0,0.0
3750,750,1178.0,0.0,1.0,1.0,0.0,13,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,70.15,916.75,1.0
3751,751,459.0,0.0,0.0,0.0,0.0,47,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,20.25,1029.8,0.0
3752,752,3797.0,1.0,0.0,1.0,1.0,69,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,26.0,1796.55,0.0
3753,753,3888.0,1.0,0.0,0.0,0.0,2,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,19.9,33.7,0.0
3754,754,707.0,0.0,0.0,1.0,1.0,22,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,19.05,454.05,0.0
3755,755,3002.0,1.0,1.0,1.0,0.0,15,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,96.5,1392.25,0.0
3756,756,3220.0,0.0,0.0,0.0,0.0,53,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,19.85,1049.6,0.0
3757,757,2809.0,0.0,1.0,1.0,0.0,28,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,25.7,734.6,0.0
3758,758,2959.0,1.0,0.0,0.0,0.0,22,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,20.3,475.1,0.0
3759,759,5038.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,70.15,70.15,1.0
3760,760,2289.0,1.0,1.0,1.0,0.0,16,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,91.55,1540.05,0.0
3761,761,551.0,0.0,0.0,1.0,1.0,48,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,39.4,1978.65,0.0
3762,762,699.0,1.0,1.0,1.0,0.0,30,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,105.7,3181.8,0.0
3763,763,4854.0,0.0,0.0,0.0,0.0,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,70.25,229.7,0.0
3764,764,347.0,1.0,1.0,0.0,0.0,57,1.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,93.75,5625.55,0.0
3765,765,626.0,0.0,1.0,1.0,0.0,68,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,96.55,6581.9,1.0
3766,766,584.0,0.0,0.0,1.0,0.0,23,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,60.0,1347.15,0.0
3767,767,941.0,0.0,0.0,1.0,0.0,65,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,59.8,3808.2,0.0
3768,768,4386.0,1.0,0.0,1.0,0.0,44,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,90.65,3974.15,0.0
3769,769,1716.0,0.0,0.0,1.0,1.0,71,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,109.0,7661.8,0.0
3770,770,3166.0,0.0,0.0,1.0,0.0,37,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,68.1,2479.25,0.0
3771,771,752.0,0.0,0.0,0.0,0.0,12,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,20.4,266.6,0.0
3772,772,4368.0,1.0,0.0,1.0,1.0,69,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,81.95,5601.4,0.0
3773,773,140.0,0.0,0.0,0.0,0.0,35,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,60.55,1982.6,0.0
3774,774,4909.0,1.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,65.6,339.9,0.0
3775,775,2031.0,1.0,0.0,1.0,1.0,58,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,82.5,4828.05,0.0
3776,776,2150.0,1.0,0.0,1.0,0.0,72,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,82.3,5980.55,0.0
3777,777,3081.0,1.0,0.0,1.0,0.0,72,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,3.0,68.15,4808.7,0.0
3778,778,1542.0,0.0,0.0,0.0,0.0,1,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,20.3,20.3,0.0
3779,779,1085.0,0.0,0.0,0.0,0.0,39,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,95.55,3692.85,1.0
3780,780,831.0,1.0,0.0,1.0,1.0,53,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,20.2,1068.15,0.0
3781,781,869.0,0.0,0.0,0.0,0.0,27,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,89.2,2383.6,0.0
3782,782,2458.0,0.0,1.0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,69.65,69.65,1.0
3783,783,698.0,0.0,1.0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,89.3,89.3,1.0
3784,784,3765.0,0.0,0.0,1.0,0.0,18,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,74.8,1438.05,0.0
3785,785,249.0,1.0,0.0,1.0,1.0,46,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,20.2,917.45,0.0
3786,786,4378.0,0.0,0.0,1.0,0.0,72,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,84.4,6096.45,0.0
3787,787,3417.0,0.0,0.0,0.0,0.0,36,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,87.55,3078.1,1.0
3788,788,2420.0,0.0,0.0,1.0,0.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,25.15,99.95,0.0
3789,789,1376.0,0.0,0.0,0.0,0.0,25,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,19.8,475.2,0.0
3790,790,482.0,0.0,0.0,1.0,1.0,40,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,50.85,2036.55,0.0
3791,791,3678.0,1.0,0.0,1.0,0.0,63,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,102.4,6444.05,0.0
3792,792,1765.0,0.0,1.0,0.0,0.0,15,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,3.0,96.3,1426.75,1.0
3793,793,1949.0,1.0,0.0,0.0,0.0,14,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,55.5,767.55,0.0
3794,794,570.0,1.0,1.0,1.0,0.0,72,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,109.75,7932.5,0.0
3795,795,3585.0,1.0,0.0,0.0,0.0,39,1.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,106.4,4040.65,0.0
3796,796,4336.0,0.0,0.0,1.0,1.0,47,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,60.0,2768.65,0.0
3797,797,574.0,1.0,0.0,1.0,0.0,19,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,88.8,1672.35,0.0
3798,798,2270.0,0.0,0.0,0.0,0.0,5,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,85.2,474.8,1.0
3799,799,4108.0,0.0,0.0,0.0,0.0,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,35.1,446.1,1.0
3800,800,3626.0,0.0,0.0,0.0,0.0,17,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,80.05,1345.65,0.0
3801,801,4390.0,1.0,1.0,1.0,0.0,34,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,75.55,2425.4,0.0
3802,802,1803.0,0.0,0.0,0.0,0.0,42,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,49.55,2077.95,0.0
3803,803,2089.0,1.0,0.0,1.0,0.0,5,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,81.3,416.3,1.0
3804,804,760.0,0.0,0.0,1.0,1.0,71,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,23.9,1663.5,0.0
3805,805,821.0,1.0,1.0,1.0,0.0,19,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,66.4,1286.05,0.0
3806,806,3992.0,0.0,0.0,0.0,1.0,2,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,19.6,35.85,1.0
3807,807,4297.0,1.0,0.0,0.0,0.0,57,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,18.8,1094.35,0.0
3808,808,1186.0,1.0,0.0,1.0,0.0,72,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,108.4,7719.5,0.0
3809,809,4146.0,0.0,0.0,0.0,0.0,6,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,85.95,514.6,0.0
3810,810,4590.0,0.0,0.0,1.0,1.0,17,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,85.45,1451.6,1.0
3811,811,3439.0,1.0,0.0,1.0,0.0,61,1.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,80.9,4932.5,0.0
3812,812,1728.0,1.0,0.0,1.0,1.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,71.0,71.0,1.0
3813,813,4132.0,1.0,0.0,1.0,1.0,48,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,111.8,5443.65,0.0
3814,814,386.0,1.0,0.0,0.0,0.0,16,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,20.6,330.25,0.0
3815,815,1293.0,1.0,1.0,0.0,0.0,9,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,85.05,746.5,1.0
3816,816,188.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,44.6,122.7,0.0
3817,817,2182.0,1.0,0.0,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,44.4,44.4,1.0
3818,818,1603.0,1.0,0.0,0.0,0.0,65,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,105.1,6631.85,0.0
3819,819,1709.0,0.0,0.0,1.0,1.0,70,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,115.15,8250.0,0.0
3820,820,844.0,1.0,0.0,1.0,0.0,60,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,59.8,3561.15,0.0
3821,821,4567.0,0.0,0.0,1.0,0.0,69,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,26.3,1763.55,0.0
3822,822,4597.0,0.0,1.0,0.0,0.0,35,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.55,2419.0,0.0
3823,823,4976.0,0.0,0.0,0.0,0.0,22,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,20.05,470.2,0.0
3824,824,2703.0,1.0,0.0,1.0,1.0,66,1.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,79.85,5234.95,0.0
3825,825,674.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,70.3,70.3,1.0
3826,826,4783.0,0.0,0.0,1.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,79.35,79.35,1.0
3827,827,1577.0,1.0,0.0,1.0,1.0,34,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,90.05,3097.0,0.0
3828,828,207.0,0.0,0.0,1.0,1.0,72,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,24.45,1709.1,0.0
3829,829,3526.0,1.0,0.0,1.0,1.0,31,0.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,59.95,1848.8,0.0
3830,830,3440.0,1.0,0.0,0.0,1.0,30,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,25.35,723.3,0.0
3831,831,4965.0,0.0,0.0,0.0,0.0,9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,90.8,809.75,1.0
3832,832,3051.0,1.0,0.0,1.0,1.0,20,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,70.45,1470.95,1.0
3833,833,2511.0,1.0,1.0,1.0,0.0,19,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,34.3,577.15,0.0
3834,834,2552.0,0.0,0.0,1.0,0.0,65,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,105.05,6914.95,0.0
3835,835,2320.0,0.0,0.0,1.0,1.0,30,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,19.3,602.9,0.0
3836,836,1411.0,1.0,0.0,0.0,0.0,6,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,19.15,124.4,0.0
3837,837,1472.0,0.0,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,51.4,96.8,0.0
3838,838,4947.0,1.0,0.0,1.0,1.0,53,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,71.85,3827.9,0.0
3839,839,1003.0,1.0,1.0,1.0,0.0,7,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,75.4,533.05,0.0
3840,840,749.0,0.0,0.0,1.0,1.0,61,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,49.7,2961.4,0.0
